CustomerTier,PercentProfit,QuoteStatus
135861.51845794392,0.2500041407867496,Won
135861.51845794392,0.2453726113598607,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
4320717.807058823,0.2500207039337475,Won
135861.51845794392,0.2455640684874362,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2438663599217115,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2500207039337475,Won
135861.51845794392,0.2447440360117365,Won
4320717.807058823,0.2500207039337475,Won
135861.51845794392,0.2500207039337475,Won
135861.51845794392,0.2500041407867496,Won
135861.51845794392,0.2499999999999999,Won
4320717.807058823,0.2499999999999999,Won
135861.51845794392,0.2447440360117365,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2447440360117365,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2439925205915531,Won
135861.51845794392,0.2500207039337475,Won
135861.51845794392,0.2500207039337475,Won
4320717.807058823,0.2499999999999999,Won
4320717.807058823,0.2499999999999999,Won
135861.51845794392,0.2500041407867496,Won
135861.51845794392,0.2500207039337475,Won
4320717.807058823,0.2444597675493836,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2500207039337475,Won
135861.51845794392,0.2500041407867496,Won
4320717.807058823,0.2499999999999999,Won
4320717.807058823,0.2499999999999999,Won
4320717.807058823,0.2500023004370831,Won
4320717.807058823,0.2444620577905019,Won
135861.51845794392,0.2442336617763184,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.2500041407867496,Won
135861.51845794392,0.2499999999999999,Won
4320717.807058823,0.2820567883560008,Won
4320717.807058823,0.1819677684750519,Won
4320717.807058823,0.3548387096774192,Won
135861.51845794392,0.2499999999999999,Won
135861.51845794392,0.1764946764946762,Won
135861.51845794392,0.2700469183194708,Won
4320717.807058823,0.2700469183194708,Won
4320717.807058823,0.2853829629488809,Won
4320717.807058823,0.282049914675768,Won
4320717.807058823,0.2815264088956279,Won
4320717.807058823,0.1732022621688004,Won
4320717.807058823,0.1764789533560864,Won
135861.51845794392,0.1875480399692544,Won
135861.51845794392,0.2155782848151061,Won
4320717.807058823,0.2484177215189872,Won
135861.51845794392,0.2575434318805241,Won
135861.51845794392,0.257466780446178,Won
135861.51845794392,0.2576200926603267,Won
135861.51845794392,0.2575434318805241,Won
135861.51845794392,0.2575434318805241,Won
4320717.807058823,0.3141964460066393,Won
4320717.807058823,0.3141964460066393,Won
4320717.807058823,0.2544699295647464,Won
4320717.807058823,0.2699936020473448,Won
4320717.807058823,0.2700469183194708,Won
135861.51845794392,0.2699936020473448,Won
135861.51845794392,0.2758936755270394,Won
135861.51845794392,0.178527856852379,Won
135861.51845794392,0.3340987370838114,Won
135861.51845794392,0.2700469183194708,Won
135861.51845794392,0.2700469183194708,Won
135861.51845794392,0.2700469183194708,Won
4320717.807058823,0.2700469183194708,Won
135861.51845794392,0.2269938650306747,Won
135861.51845794392,0.3333333333333333,Won
135861.51845794392,0.1886901327178305,Won
4320717.807058823,0.2554730779491848,Won
4320717.807058823,0.2091898428053205,Won
4320717.807058823,0.1968107387433966,Won
4320717.807058823,0.1778563015312131,Won
4320717.807058823,0.2413691787865432,Won
4320717.807058823,0.2425859933778411,Won
4320717.807058823,0.2350335466155478,Won
4320717.807058823,0.3244601135986514,Won
135861.51845794392,0.178527856852379,Won
135861.51845794392,0.2321428571428571,Won
4320717.807058823,0.241816967267869,Won
135861.51845794392,0.241816967267869,Won
4320717.807058823,0.3269093504639543,Won
4320717.807058823,0.3023667475250769,Won
135861.51845794392,0.208547745189992,Won
4320717.807058823,0.2566028783805155,Won
4320717.807058823,0.3269873079492316,Won
4320717.807058823,0.3269316410598974,Won
4320717.807058823,0.1817043572061485,Won
4320717.807058823,0.3167434259396819,Won
4320717.807058823,0.1848930481283422,Won
4320717.807058823,0.1848930481283422,Won
4320717.807058823,0.1848930481283422,Won
4320717.807058823,0.1848930481283422,Won
4320717.807058823,0.1848262032085561,Won
4320717.807058823,0.3166691427722477,Won
4320717.807058823,0.3166691427722477,Won
4320717.807058823,0.316644385026738,Won
4320717.807058823,0.316644385026738,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2804283164782867,Won
4320717.807058823,0.2445563860903477,Won
4320717.807058823,0.25,Won
4320717.807058823,0.25,Won
4320717.807058823,0.25,Won
4320717.807058823,0.25,Won
4320717.807058823,0.2109020420831943,Won
4320717.807058823,0.2283238958097395,Won
4320717.807058823,0.2042593469001419,Won
4320717.807058823,0.204278682317304,Won
4320717.807058823,0.2042253521126761,Won
4320717.807058823,0.204278682317304,Won
135861.51845794392,0.258160237388724,Won
4320717.807058823,0.2743250247373166,Won
4320717.807058823,0.2001346142817905,Won
4320717.807058823,0.1920988795194639,Won
4320717.807058823,0.3661160781936667,Won
4320717.807058823,0.3002091295882321,Won
4320717.807058823,0.3195548489666138,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.2765255634964273,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.2255961942419374,Won
4320717.807058823,0.2570500633713559,Won
4320717.807058823,0.3242204186245194,Won
4320717.807058823,0.2764643310572007,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.3672496025437203,Won
4320717.807058823,0.3672496025437203,Won
4320717.807058823,0.3242204186245194,Won
4320717.807058823,0.2764643310572007,Won
4320717.807058823,0.2273181883126162,Won
4320717.807058823,0.2273181883126162,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.3672496025437203,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.2706021406527041,Won
4320717.807058823,0.3242204186245194,Won
4320717.807058823,0.2764643310572007,Won
4320717.807058823,0.2500836736059978,Won
4320717.807058823,0.3668150031786396,Won
4320717.807058823,0.3242204186245194,Won
4320717.807058823,0.2233019286736053,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.2249999999999998,Won
4320717.807058823,0.3243618498344551,Won
4320717.807058823,0.2127689799563009,Won
4320717.807058823,0.2155451875770732,Won
4320717.807058823,0.222295854502616,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
14807.444069400628,0.25,Won
4320717.807058823,0.25,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2138117806364265,Won
4320717.807058823,0.2138158896949556,Won
4320717.807058823,0.3243618498344551,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3493986870100465,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3336038020169245,Won
4320717.807058823,0.3336038020169245,Won
4320717.807058823,0.2138117806364265,Won
4320717.807058823,0.25,Won
4320717.807058823,0.2165999938925703,Won
4320717.807058823,0.2165999938925703,Won
4320717.807058823,0.2165999938925703,Won
4320717.807058823,0.2165999938925703,Won
4320717.807058823,0.2166033713105479,Won
4320717.807058823,0.2166033713105479,Won
4320717.807058823,0.1878748624912988,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.34941404027762,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1836120626635761,Won
4320717.807058823,0.1836361799123668,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
135861.51845794392,0.1993517017828255,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2501045937578445,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2501045937578445,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
135861.51845794392,0.1834201440858926,Won
4320717.807058823,0.1846623187983568,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.25,Won
4320717.807058823,0.2356127751664445,Won
4320717.807058823,0.2120597511383342,Won
4320717.807058823,0.2120597511383342,Won
4320717.807058823,0.25,Won
4320717.807058823,0.2136761973103897,Won
4320717.807058823,0.2136761973103897,Won
4320717.807058823,0.2147946375029221,Won
4320717.807058823,0.2715255582953988,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1932309797372073,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494114813754289,Won
4320717.807058823,0.34941404027762,Won
4320717.807058823,0.34941404027762,Won
4320717.807058823,0.3494114813754289,Won
4320717.807058823,0.3494114813754289,Won
4320717.807058823,0.34941404027762,Won
4320717.807058823,0.34941404027762,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.2594045476454346,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.2805240143240179,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.2594179213103375,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878748624912988,Won
4320717.807058823,0.1878748624912988,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878808112845341,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1952432141897342,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.2550264550264551,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1932549903412748,Won
4320717.807058823,0.2527340600114903,Won
4320717.807058823,0.3493986870100465,Won
4320717.807058823,0.3494063636001617,Won
4320717.807058823,0.1836529149074815,Won
4320717.807058823,0.2352490272217037,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1836529149074815,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3492605233219567,Won
4320717.807058823,0.1836529149074815,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.3492605233219567,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.1839778644723032,Won
4320717.807058823,0.2147987532185947,Won
4320717.807058823,0.2500871602493488,Won
4320717.807058823,0.2147658282740683,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839852517632494,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1839857442525902,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878748624912988,Won
4320717.807058823,0.1878877516186139,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1887550200803222,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.3494140402776197,Won
4320717.807058823,0.1878867601373515,Won
4320717.807058823,0.1878748624912988,Won
4320717.807058823,0.1888261142498458,Won
4320717.807058823,0.1961596385542167,Won
4320717.807058823,0.1961596385542167,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
4320717.807058823,0.1781305114638447,Won
